200      GET        0l        0w        0c http://office.paper/wp-admin/includes/post.php
200      GET        0l        0w        0c http://office.paper/wp-admin/includes/ms.php
200      GET        0l        0w        0c http://office.paper/wp-admin/includes/taxonomy.php
403      GET        7l       20w      199c http://office.paper/wp-admin/js/
200      GET        1l        4w      835c http://office.paper/wp-admin/js/accordion.min.js
200      GET       94l      376w     2953c http://office.paper/wp-admin/js/accordion.js
500      GET        0l        0w        0c http://office.paper/wp-admin/includes/template.php
200      GET      101l      353w     2795c http://office.paper/wp-admin/js/comment.js
200      GET      359l     1314w     9823c http://office.paper/wp-admin/js/color-picker.js
200      GET        1l       30w     3521c http://office.paper/wp-admin/js/color-picker.min.js
200      GET      145l      431w     3345c http://office.paper/wp-admin/js/custom-background.js
200      GET        1l       10w     1247c http://office.paper/wp-admin/js/comment.min.js
200      GET        1l        7w     1148c http://office.paper/wp-admin/js/custom-background.min.js
200      GET       88l      280w     2019c http://office.paper/wp-admin/js/custom-header.js
200      GET        1l       30w     3842c http://office.paper/wp-admin/js/gallery.min.js
200      GET        1l       15w     1646c http://office.paper/wp-admin/js/link.min.js
200      GET      294l     1064w     7701c http://office.paper/wp-admin/js/inline-edit-tax.js
301      GET        1l        0w        0c http://office.paper/index.php => http://office.paper/
200      GET        1l       14w     1867c http://office.paper/wp-admin/js/media.min.js
200      GET        1l       10w     1123c http://office.paper/wp-admin/js/media-upload.min.js
200      GET      222l     1007w     7017c http://office.paper/wp-admin/js/plugin-install.js
200      GET        1l        3w      537c http://office.paper/wp-admin/js/media-gallery.min.js
200      GET      113l      540w     3463c http://office.paper/wp-admin/js/media-upload.js
200      GET        1l      122w    15374c http://office.paper/wp-admin/js/common.min.js
200      GET      593l     2268w    18858c http://office.paper/wp-admin/js/dashboard.js
200      GET        1l       45w     6695c http://office.paper/wp-admin/js/dashboard.min.js
302      GET        1l        0w        0c http://office.paper/wp-admin/comment.php => http://office.paper/wp-login.php?redirect_to=http%3A%2F%2Foffice.paper%2Fwp-admin%2Fcomment.php&reauth=1
200      GET        1l       66w    10225c http://office.paper/wp-admin/js/image-edit.min.js
200      GET      241l      691w     5638c http://office.paper/wp-admin/js/gallery.js
200      GET        1l      115w    15235c http://office.paper/wp-admin/js/edit-comments.min.js
302      GET        1l        0w        0c http://office.paper/wp-admin/credits.php => http://office.paper/wp-login.php?redirect_to=http%3A%2F%2Foffice.paper%2Fwp-admin%2Fcredits.php&reauth=1
200      GET        1l      157w    21255c http://office.paper/wp-admin/js/nav-menu.min.js
302      GET        1l        0w        0c http://office.paper/wp-admin/ => http://office.paper/wp-login.php?redirect_to=http%3A%2F%2Foffice.paper%2Fwp-admin%2F&reauth=1
200      GET      445l     1536w    11765c http://office.paper/wp-admin/js/postbox.js
200      GET        1l       11w      679c http://office.paper/wp-admin/js/user-suggest.min.js
200      GET      462l     1358w    12252c http://office.paper/wp-admin/js/user-profile.js
